name,pick_6,pick_41,pick_76,pick_105
Charlie Beilenson,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Grant Shepardson,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
John Holobetz,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Jacob Kmatz,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Jackson Wentworth,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Caden Kendle,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Ryan Stafford,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Carter Mathison,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Cole Hertzler,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Connor Foley,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Devin Fitz-Gerald,0.189880244846153,0.210933664734377,0.124606152294938,0.100699961639027
Mason Marriott,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Dennis Colleran,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Brock Moore,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Luke Hayden,0.461816645360372,0.202784441677425,0.116395624344229,0.0645950736969232
Chase Mobley,0.521017314207406,0.261985110524459,0.175596293191263,0.123795742543958
